course_id,course_name,institution,institution_id,county,ownership,level,cluster,min_grade,open_entry,duration_months,tuition_kes,fee_basis,verification_note
c180,Artisan in Carpentry and Joinery,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c189,Artisan in Computer Maintenance and Repair,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,tech,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c182,Artisan in Electrical Installation,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c188,Artisan in Food and Beverage Production,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,creator,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c187,Artisan in Hairdressing and Beauty Therapy,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,creator,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c179,Artisan in Masonry,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c183,Artisan in Motor Vehicle Mechanics,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c185,Artisan in Painting and Decoration,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c181,Artisan in Plumbing,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c186,Artisan in Refrigeration and Air Conditioning,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c184,Artisan in Welding and Fabrication,Kabete National Polytechnic,kabete_poly,Nairobi,public,artisan,maker,E,no,12,67189,derived,"Entry grade from KUCCPS, which states the minimum to apply for an Artisan certificate is E and opens Level 4 to KCSE mean grades C to E. Programme offered per Kabete National Polytechnic's published artisan course list. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (effective May 2026), which sector reporting also gives as the average cost of an artisan programme - the two figures agree. Artisan fees vary more than diploma fees and published per-institution figures conflict, so treat this as an order of magnitude and confirm with the registrar."
c276,Certificate in Human Resource Management (CDACC Level 5),Kabete National Polytechnic,kabete_poly,Nairobi,public,certificate,people,D,no,12,67189,derived,"Qualification is a TVET CDACC national curriculum at Level 5, so the same competencies and external assessment apply wherever it is taught. Entry at Level 4/5 is a KCSE mean grade of D plain — the reason this record exists, since Njia's business and finance clusters were until now almost entirely closed below C-. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c268,Diploma in Accountancy (CDACC Level 6),Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,numbers,C-,no,24,134378,derived,"Qualification is a TVET CDACC national curriculum at Level 6, so the same competencies and external assessment apply wherever it is taught. Entry is a KCSE mean grade of C- and above, or completion of the Level 5 certificate in the same field — which is the ladder out of a D grade rather than a dead end. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c040,Diploma in Automotive Engineering,Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,maker,D+,no,36,201567,derived,"Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, as announced by government and reported by Eastleigh Voice/sector coverage, August 2026), scaled to course duration. Institutes bill per term/year and per-course amounts can differ - confirm with the registrar."
c305,Diploma in Computer Science (CDACC Level 6),Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,tech,C-,no,24,134378,derived,"Qualification is a TVET CDACC national curriculum at Level 6, so the same competencies and external assessment apply wherever it is taught. Entry is a KCSE mean grade of C- and above, or completion of the Level 5 certificate in the same field — which is the ladder out of a D grade rather than a dead end. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c282,Diploma in Human Resource Management (CDACC Level 6),Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,people,C-,no,24,134378,derived,"Qualification is a TVET CDACC national curriculum at Level 6, so the same competencies and external assessment apply wherever it is taught. Entry is a KCSE mean grade of C- and above, or completion of the Level 5 certificate in the same field — which is the ladder out of a D grade rather than a dead end. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c292,Diploma in Supply Chain Management (CDACC Level 6),Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,business,C-,no,24,134378,derived,"Qualification is a TVET CDACC national curriculum at Level 6, so the same competencies and external assessment apply wherever it is taught. Entry is a KCSE mean grade of C- and above, or completion of the Level 5 certificate in the same field — which is the ladder out of a D grade rather than a dead end. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c275,Diploma in Tax Administration (CDACC Level 6),Kabete National Polytechnic,kabete_poly,Nairobi,public,diploma,numbers,C-,no,24,134378,derived,"Qualification is a TVET CDACC national curriculum at Level 6, so the same competencies and external assessment apply wherever it is taught. Entry is a KCSE mean grade of C- and above, or completion of the Level 5 certificate in the same field — which is the ladder out of a D grade rather than a dead end. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c261,Tax Clerk Certificate (CDACC Level 5),Kabete National Polytechnic,kabete_poly,Nairobi,public,certificate,numbers,D,no,12,67189,derived,"Qualification is a TVET CDACC national curriculum at Level 5, so the same competencies and external assessment apply wherever it is taught. Entry at Level 4/5 is a KCSE mean grade of D plain — the reason this record exists, since Njia's business and finance clusters were until now almost entirely closed below C-. Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, announced by Education CS Julius Migos Ogamba on 6 March 2026 and reported across Kenyan sector coverage), scaled to course duration. Institutes bill per term and per-course amounts differ — confirm with the registrar, and confirm the college is currently accredited to assess this qualification."
c020,Certificate in Cybersecurity Fundamentals,KCA University,kca,Nairobi,private,certificate,tech,D+,no,9,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c015,Certificate in E-commerce and Digital Business,KCA University,kca,Nairobi,private,certificate,business,D+,no,9,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c025,Diploma in Accountancy (CPA pathway),KCA University,kca,Nairobi,private,diploma,numbers,C,no,24,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c021,Diploma in Human Resource Management,KCA University,kca,Nairobi,private,diploma,people,C-,no,24,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c011,Diploma in Sales and Marketing,KCA University,kca,Nairobi,private,diploma,business,D+,no,18,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c332,Certificate in Cabin Crew,Kenya Aeronautical College,kac,Nairobi,private,certificate,people,C-,no,12,95000,published,"Kenya Aeronautical College is a private, KCAA-approved school at Wilson Airport with its own published schedule. The Diploma in Aeronautical Engineering (Avionics) is published as Ksh 162,000 in Year 1, 141,000 in Year 2 and 143,000 in Year 3, a total of Ksh 446,000; the cabin crew certificate is published as Ksh 48,000 and 47,000 across two terms, a total of Ksh 95,000. Aviation training is among the most expensive routes in this catalogue and the fee is the main thing to plan against. Confirm with the college."
c331,Diploma in Aeronautical Engineering (Avionics),Kenya Aeronautical College,kac,Nairobi,private,diploma,maker,C-,no,36,446000,published,"Kenya Aeronautical College is a private, KCAA-approved school at Wilson Airport with its own published schedule. The Diploma in Aeronautical Engineering (Avionics) is published as Ksh 162,000 in Year 1, 141,000 in Year 2 and 143,000 in Year 3, a total of Ksh 446,000; the cabin crew certificate is published as Ksh 48,000 and 47,000 across two terms, a total of Ksh 95,000. Aviation training is among the most expensive routes in this catalogue and the fee is the main thing to plan against. Confirm with the college."
c364,Certificate in Aviation Security (AVSEC),Kenya Airways Pride Centre,kqpride,Nairobi,private,certificate,people,C-,no,6,,unpublished,"Kenya Airways Pride Centre is the airline's own training academy at Embakasi, KCAA-approved for aviation security and accredited by IATA and ICAO — the first training facility in Africa to earn IATA's dangerous-goods excellence certification. Published tuition runs from about Ksh 170,000 to Ksh 300,000 depending on programme, with a non-refundable application fee of Ksh 2,000; the centre does not publish a per-course fee in any source reachable from here, so no figure is shown rather than the midpoint of that range - Ksh 235,000 appears in no source and was displayed identically on a 12-month diploma and a 6-month certificate. Cabin crew roles also carry airline-set physical requirements — published minimum heights are 5.4 feet for women and 5.6 feet for men — which no grade will substitute for. Confirm the fee and the requirements with the centre."
c363,Certificate in Flight Dispatch,Kenya Airways Pride Centre,kqpride,Nairobi,private,certificate,business,C-,no,12,,unpublished,"Kenya Airways Pride Centre is the airline's own training academy at Embakasi, KCAA-approved for aviation security and accredited by IATA and ICAO — the first training facility in Africa to earn IATA's dangerous-goods excellence certification. Published tuition runs from about Ksh 170,000 to Ksh 300,000 depending on programme, with a non-refundable application fee of Ksh 2,000; the centre does not publish a per-course fee in any source reachable from here, so no figure is shown rather than the midpoint of that range - Ksh 235,000 appears in no source and was displayed identically on a 12-month diploma and a 6-month certificate. Cabin crew roles also carry airline-set physical requirements — published minimum heights are 5.4 feet for women and 5.6 feet for men — which no grade will substitute for. Confirm the fee and the requirements with the centre."
c362,Certificate in Passenger Service and Ground Handling,Kenya Airways Pride Centre,kqpride,Nairobi,private,certificate,people,C-,no,6,,unpublished,"Kenya Airways Pride Centre is the airline's own training academy at Embakasi, KCAA-approved for aviation security and accredited by IATA and ICAO — the first training facility in Africa to earn IATA's dangerous-goods excellence certification. Published tuition runs from about Ksh 170,000 to Ksh 300,000 depending on programme, with a non-refundable application fee of Ksh 2,000; the centre does not publish a per-course fee in any source reachable from here, so no figure is shown rather than the midpoint of that range - Ksh 235,000 appears in no source and was displayed identically on a 12-month diploma and a 6-month certificate. Cabin crew roles also carry airline-set physical requirements — published minimum heights are 5.4 feet for women and 5.6 feet for men — which no grade will substitute for. Confirm the fee and the requirements with the centre."
c361,Diploma in Cabin Crew Operations,Kenya Airways Pride Centre,kqpride,Nairobi,private,diploma,people,C-,no,12,,unpublished,"Kenya Airways Pride Centre is the airline's own training academy at Embakasi, KCAA-approved for aviation security and accredited by IATA and ICAO — the first training facility in Africa to earn IATA's dangerous-goods excellence certification. Published tuition runs from about Ksh 170,000 to Ksh 300,000 depending on programme, with a non-refundable application fee of Ksh 2,000; the centre does not publish a per-course fee in any source reachable from here, so no figure is shown rather than the midpoint of that range - Ksh 235,000 appears in no source and was displayed identically on a 12-month diploma and a 6-month certificate. Cabin crew roles also carry airline-set physical requirements — published minimum heights are 5.4 feet for women and 5.6 feet for men — which no grade will substitute for. Confirm the fee and the requirements with the centre."
c357,Certificate in Building Technology,Kenya Institute of Highways and Building Technology (KIHBT),kihbt,Nairobi,public,certificate,maker,D+,no,12,58500,illustrative,"The Kenya Institute of Highways and Building Technology sits under the State Department for Roads and has trained for the roads sector since 1948, with its own fee schedule. Published figures are about Ksh 22,000 a term for diploma programmes and Ksh 19,500 a term for certificate and craft programmes, with accommodation and meals about Ksh 17,000 a term. The figure shown assumes three terms a year, which is the usual Kenyan TVET year but was not stated in the source, so it is illustrative — confirm the number of terms and the current rate with the institute."
c356,Certificate in Road Construction Plant Operation,Kenya Institute of Highways and Building Technology (KIHBT),kihbt,Nairobi,public,certificate,maker,D+,no,12,58500,illustrative,"The Kenya Institute of Highways and Building Technology sits under the State Department for Roads and has trained for the roads sector since 1948, with its own fee schedule. Published figures are about Ksh 22,000 a term for diploma programmes and Ksh 19,500 a term for certificate and craft programmes, with accommodation and meals about Ksh 17,000 a term. The figure shown assumes three terms a year, which is the usual Kenyan TVET year but was not stated in the source, so it is illustrative — confirm the number of terms and the current rate with the institute."
c355,Diploma in Architecture,Kenya Institute of Highways and Building Technology (KIHBT),kihbt,Nairobi,public,diploma,maker,C,no,24,132000,illustrative,"The Kenya Institute of Highways and Building Technology sits under the State Department for Roads and has trained for the roads sector since 1948, with its own fee schedule. Published figures are about Ksh 22,000 a term for diploma programmes and Ksh 19,500 a term for certificate and craft programmes, with accommodation and meals about Ksh 17,000 a term. The figure shown assumes three terms a year, which is the usual Kenyan TVET year but was not stated in the source, so it is illustrative — confirm the number of terms and the current rate with the institute."
c354,Diploma in Highway Engineering,Kenya Institute of Highways and Building Technology (KIHBT),kihbt,Nairobi,public,diploma,maker,C-,no,24,132000,illustrative,"The Kenya Institute of Highways and Building Technology sits under the State Department for Roads and has trained for the roads sector since 1948, with its own fee schedule. Published figures are about Ksh 22,000 a term for diploma programmes and Ksh 19,500 a term for certificate and craft programmes, with accommodation and meals about Ksh 17,000 a term. The figure shown assumes three terms a year, which is the usual Kenyan TVET year but was not stated in the source, so it is illustrative — confirm the number of terms and the current rate with the institute."
c068,Certified Public Accountant (CPA) Foundation,Kenya Institute of Management (KIM),kim,Nairobi,private,certificate,numbers,C-,no,12,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c069,Diploma in Project Management,Kenya Institute of Management (KIM),kim,Nairobi,private,diploma,people,C-,no,12,,unpublished,"No figure is shown. This record previously carried a precise-looking total with no citation of any kind behind it, which is the weakest thing this catalogue can display because it reads exactly like a researched number. The institution publishes a fee schedule, but it could not be verified against any source reachable from this build - the schedules are PDFs on the institution's own site. The figure has been removed rather than left wearing a caveat. Ask the admissions office for the current per-programme fee and what it excludes."
c033,Diploma in Film and Television Production,Kenya Institute of Mass Communication (KIMC),kimc,Nairobi,public,diploma,creator,C-,no,24,134378,derived,"Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, as announced by government and reported by Eastleigh Voice/sector coverage, August 2026), scaled to course duration. Institutes bill per term/year and per-course amounts can differ - confirm with the registrar."
c034,Diploma in Journalism and Media Studies,Kenya Institute of Mass Communication (KIMC),kimc,Nairobi,public,diploma,creator,C,no,24,134378,derived,"Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, as announced by government and reported by Eastleigh Voice/sector coverage, August 2026), scaled to course duration. Institutes bill per term/year and per-course amounts can differ - confirm with the registrar."
c037,Diploma in Music Production,Kenya Institute of Mass Communication (KIMC),kimc,Nairobi,public,diploma,creator,D+,no,18,100784,derived,"Fee derived from the government's consolidated annual public-TVET fee of Ksh 67,189 (inclusive of assessment fees, effective May 2026, as announced by government and reported by Eastleigh Voice/sector coverage, August 2026), scaled to course duration. Institutes bill per term/year and per-course amounts can differ - confirm with the registrar."
c002,Certificate in Community Health & Development,Kenya Medical Training College (KMTC) — Nairobi Campus,kmtc,Nairobi,public,certificate,carer,C-,no,24,160200,derived,"KMTC publishes one national fee structure across all campuses: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Total here is that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying. Entry was previously recorded here as a D+ mean grade. That was wrong, and the error is worth naming: D+ is the BIOLOGY SUBJECT requirement for this award, not the mean grade, and it had been written into the mean-grade field. KMTC publishes a minimum KCSE mean grade of C- for every certificate programme, with the cluster-subject requirement on top - for this course a D+ in Biology or Biological Sciences and a D in one of Mathematics, Chemistry, Physics or Physical Sciences. So the C- is needed overall AND the subject grades on top. The duration and the fee moved with it: the certificate runs two years rather than one, so the national schedule multiplies out to Ksh 160,200 instead of Ksh 82,200."
c003,Diploma in Kenya Registered Community Health Nursing (KRCHN),Kenya Medical Training College (KMTC) — Nairobi Campus,kmtc,Nairobi,public,diploma,carer,C+,no,36,238200,derived,"KMTC publishes one national fee structure across all campuses: Ksh 82,200 in Year 1 and Ksh 78,000 in each subsequent year for regular Kenyan students, 2025/26 structure (kmtc.ac.ke, cross-reported by Tuko, EduGuide and Education News Hub, August 2026). Total here is that schedule multiplied out by course length. Tuition only — accommodation, meals and skills-lab charges are extra and vary by campus. A non-refundable Ksh 1,500 application fee applies. Confirm with the campus before paying."
c367,Certificate in Emergency Medical Technician (Paramedic),Kenya Red Cross Training Institute,krcti,Nairobi,private,certificate,carer,C,no,12,300000,published,"The Kenya Red Cross Training Institute publishes this programme at Ksh 300,000 for the whole course, running 12 months full-time or 18 months part-time. Entry is a KCSE mean grade of C plain with at least a C in Biology and in English or Kiswahili, plus Chemistry, Physics or Mathematics. Confirm with the institute before paying."
c527,Diploma in Law (Paralegal Studies),Kenya School of Law,ksl,Nairobi,public,diploma,people,C,no,24,,unpublished,"The Kenya School of Law is a state corporation established under the Kenya School of Law Act, and this is the one programme it runs that a school leaver can enter directly - placement is through KUCCPS, which opened the May 2026 intake in February 2026. Published entry is a KCSE mean grade of C plain with at least a C+ in English or Kiswahili, so the subject grade is the real gate and a C plain alone is not enough. Alternative routes are published too: one principal pass at KACE, a pass in a certificate of law course at an accredited legal education provider, or a certificate of experiential learning from the Council of Legal Education. Two academic years minimum, three maximum. Teaching runs at the Karen campus and the Nairobi Town campus on Moi Avenue, weekday in-person days with virtual evening classes. Njia does not list the Advocates Training Programme, which is the school's better-known course: it is postgraduate and requires a law degree, so it is not a route from KCSE and listing it here would mislead. The school sets its own fees and does not publish a figure for this programme in any source reachable from this build, so it could not be verified and no figure is shown rather than a guessed one - ring the school for the current schedule."
c360,Certificate in Tax Administration,Kenya School of Revenue Administration (KESRA),kesra,Nairobi,public,certificate,numbers,C-,no,12,75000,illustrative,"The Kenya School of Revenue Administration is the Kenya Revenue Authority's own training school for tax, customs and fiscal policy, with its own published fees. The diploma programmes are published at Ksh 150,000 in total, with a non-refundable application fee of Ksh 2,000 for Kenyan applicants, and entry at a KCSE mean grade of C. Confirm with the school before paying."
c359,Diploma in Customs Administration,Kenya School of Revenue Administration (KESRA),kesra,Nairobi,public,diploma,numbers,C,no,24,150000,published,"The Kenya School of Revenue Administration is the Kenya Revenue Authority's own training school for tax, customs and fiscal policy, with its own published fees. The diploma programmes are published at Ksh 150,000 in total, with a non-refundable application fee of Ksh 2,000 for Kenyan applicants, and entry at a KCSE mean grade of C. Confirm with the school before paying."
c358,Diploma in Tax Administration,Kenya School of Revenue Administration (KESRA),kesra,Nairobi,public,diploma,numbers,C,no,24,150000,published,"The Kenya School of Revenue Administration is the Kenya Revenue Authority's own training school for tax, customs and fiscal policy, with its own published fees. The diploma programmes are published at Ksh 150,000 in total, with a non-refundable application fee of Ksh 2,000 for Kenyan applicants, and entry at a KCSE mean grade of C. Confirm with the school before paying."
c430,East Africa Customs and Freight Forwarding Practicing Certificate (EACFFPC),Kenya School of Revenue Administration (KESRA),kesra,Nairobi,public,certificate,business,C-,no,6,35000,published,"The East Africa Customs and Freight Forwarding Practicing Certificate is a MANDATORY licence for customs agents, run jointly by the East African revenue authorities, the EAC Directorate of Customs and the Federation of East African Freight Forwarders Associations, and taught in Kenya through KESRA. Entry is a KCSE C- with at least D+ in Mathematics and English; there is a non-refundable application fee of Ksh 500 and tuition of Ksh 35,000 per semester (kra.go.ke/KESRA programme requirements, cross-reported August 2026). The figure shown is one semester. Sources describe the programme as six months but do not state unambiguously whether that is one semester or two, so budget for the possibility of a second semester at the same rate and confirm with KESRA before enrolling."
c316,Certificate in Food and Beverage Sales and Service,Kenya Utalii College,utalii,Nairobi,public,certificate,business,C-,no,24,165000,illustrative,"Kenya Utalii College is a state corporation under the Ministry of Tourism, NOT a TVET institute on the government's consolidated Ksh 67,189 rate, so that rate must not be used to derive its fees. Published Utalii figures conflict: roughly Ksh 38,850 per semester (about 77,700 a year), a quoted diploma range of Ksh 88,000-92,000, a certificate range of Ksh 80,000-85,000, and one one-year certificate quoted at Ksh 125,900. Njia will not choose among those and call the result verified, so the figure shown is an illustrative annual-equivalent scaled to course length and is flagged as such. Entry grades are from KUCCPS: a KCSE mean grade of C plain for diplomas and C- for certificates. Confirm the current fee and the exact programme list with the college or on the KUCCPS student portal before you decide."
c314,Certificate in Food Production,Kenya Utalii College,utalii,Nairobi,public,certificate,creator,C-,no,30,206250,illustrative,"Kenya Utalii College is a state corporation under the Ministry of Tourism, NOT a TVET institute on the government's consolidated Ksh 67,189 rate, so that rate must not be used to derive its fees. Published Utalii figures conflict: roughly Ksh 38,850 per semester (about 77,700 a year), a quoted diploma range of Ksh 88,000-92,000, a certificate range of Ksh 80,000-85,000, and one one-year certificate quoted at Ksh 125,900. Njia will not choose among those and call the result verified, so the figure shown is an illustrative annual-equivalent scaled to course length and is flagged as such. Entry grades are from KUCCPS: a KCSE mean grade of C plain for diplomas and C- for certificates. Confirm the current fee and the exact programme list with the college or on the KUCCPS student portal before you decide."
c315,Certificate in Front Office Operations,Kenya Utalii College,utalii,Nairobi,public,certificate,people,C-,no,18,123750,illustrative,"Kenya Utalii College is a state corporation under the Ministry of Tourism, NOT a TVET institute on the government's consolidated Ksh 67,189 rate, so that rate must not be used to derive its fees. Published Utalii figures conflict: roughly Ksh 38,850 per semester (about 77,700 a year), a quoted diploma range of Ksh 88,000-92,000, a certificate range of Ksh 80,000-85,000, and one one-year certificate quoted at Ksh 125,900. Njia will not choose among those and call the result verified, so the figure shown is an illustrative annual-equivalent scaled to course length and is flagged as such. Entry grades are from KUCCPS: a KCSE mean grade of C plain for diplomas and C- for certificates. Confirm the current fee and the exact programme list with the college or on the KUCCPS student portal before you decide."
